EH_ID,Body_length,labels,Exp_ID,Neubauer1,Neubauer2,Neubauer3,Neubauer4,oocyst_mean,dilution_ml,OPG,dpi,weight,weight_dpi0,weightloss,fecweight,Eimeria,X,X.1,X.2,X.3,X.4,Locality,Genome,Mouse_strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,InfectionStrain,Infection_date,ageAtInfection,Mouse_subspecies,Full_info_mouse,infection_isolate,Eimeria_species,mean_Neubauer,oocysts.per.tube,startingWeight,relativeWeight
LM0212,,NOP,Exp_005_1b,8,4,11,5,NA,1,152173.913043478,5,19.1,21.58,2.48,0.46,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,813,M,F1,1M,5.52,9.89,L3,NA,NA,SCHUNT,STRA,outbred,12.8571428571429,1,E64,2018-07-09 CET,12.8571428571429,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,7,70000,21.58,88.5078776645042
LM0212,,ABY,Exp_005_1b,171,125,240,203,NA,1,2173529.41176471,6,18.68,21.58,2.9,0.85,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,813,M,F1,1M,5.52,9.89,L3,NA,NA,SCHUNT,STRA,outbred,12.8571428571429,1,E64,2018-07-09 CET,12.8571428571429,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,184.75,1847500,21.58,86.5616311399444
LM0212,,DNY,Exp_005_1b,31,24,38,35,NA,1,213333.333333333,7,19.67,21.58,1.91,1.5,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,813,M,F1,1M,5.52,9.89,L3,NA,NA,SCHUNT,STRA,outbred,12.8571428571429,1,E64,2018-07-09 CET,12.8571428571429,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,32,320000,21.58,91.1492122335496
LM0212,,CNR,Exp_005_1b,10,8,8,12,NA,1,55555.5555555556,8,20.18,21.58,1.4,1.71,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,813,M,F1,1M,5.52,9.89,L3,NA,NA,SCHUNT,STRA,outbred,12.8571428571429,1,E64,2018-07-09 CET,12.8571428571429,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,9.5,95000,21.58,93.5125115848007
LM0212,,BOX,Exp_005_1b,6,4,3,4,NA,1,20531.4009661836,9,20.71,21.58,0.869999999999997,2.07,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,813,M,F1,1M,5.52,9.89,L3,NA,NA,SCHUNT,STRA,outbred,12.8571428571429,1,E64,2018-07-09 CET,12.8571428571429,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,4.25,42500,21.58,95.9684893419833
LM0212,,DIK,Exp_005_1b,2,0,2,0,NA,1,7462.68656716418,10,20.68,21.58,0.899999999999999,1.34,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,813,M,F1,1M,5.52,9.89,L3,NA,NA,SCHUNT,STRA,outbred,12.8571428571429,1,E64,2018-07-09 CET,12.8571428571429,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,1,10000,21.58,95.8294717330862
LM0213,,FHV,Exp_005_1b,0,0,0,0,NA,1,0,0,15.39,15.39,0,1.4,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,0,0,15.39,100
LM0213,,ORX,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,1,15.33,15.39,0.060000000000001,0,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,NA,NA,15.39,99.6101364522417
LM0213,,CFO,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,2,15.58,15.39,-0.19,0,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,NA,NA,15.39,101.234567901235
LM0213,,DJW,Exp_005_1b,0,0,0,0,NA,1,0,3,15.95,15.39,-0.559999999999999,0.93,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,0,0,15.39,103.638726445744
LM0213,,CGQ,Exp_005_1b,2,1,1,0,NA,1,11627.9069767442,4,14.74,15.39,0.65,0.86,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,1,10000,15.39,95.7764782326186
LM0213,,DPZ,Exp_005_1b,5,1,5,6,NA,1,184782.608695652,5,13.47,15.39,1.92,0.23,E64,"diarrhea, really little poo",,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,4.25,42500,15.39,87.5243664717349
LM0213,,ABM,Exp_005_1b,72,64,69,75,NA,1,1428571.42857143,6,14.03,15.39,1.36,0.49,E64,bit soft shit,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,70,700000,15.39,91.1630929174789
LM0213,,DMY,Exp_005_1b,53,58,85,63,NA,1,770833.333333333,7,15.43,15.39,-0.039999999999999,0.84,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,64.75,647500,15.39,100.259909031839
LM0213,,NST,Exp_005_1b,5,2,5,3,NA,1,38265.306122449,8,16.57,15.39,-1.18,0.98,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,3.75,37500,15.39,107.667316439246
LM0213,,DRT,Exp_005_1b,2,4,11,6,NA,1,62500,9,16.67,15.39,-1.28,0.92,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,5.75,57500,15.39,108.317089018843
LM0213,,TUW,Exp_005_1b,0,0,0,0,NA,1,0,10,15.75,15.39,-0.359999999999999,0.56,E64,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,5343,42,PWD,SY,5340,42,2018-03-07,3,9,5,4,EX,667,F,43,1F,4.34,4.99,L4,NA,NA,PWD,PWD,inbred,17.7142857142857,1,E64,2018-07-09 CET,17.7083333333333,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E64,E.ferrisi,0,0,15.39,102.33918128655
LM0214,,DES,Exp_005_1b,0,0,0,0,NA,1,0,0,27.43,27.43,0,1.12,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,0,27.43,100
LM0214,,FLM,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,1,27.03,27.43,0.399999999999999,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,NA,27.43,98.541742617572
LM0214,,ADQ,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,2,27.31,27.43,0.120000000000001,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,NA,27.43,99.5625227852716
LM0214,,KPT,Exp_005_1b,0,0,0,0,NA,1.5,0,3,28.3,27.43,-0.870000000000001,1.73,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,0,27.43,103.171709806781
LM0214,,PRY,Exp_005_1b,0,0,0,0,NA,2,0,4,26.54,27.43,0.890000000000001,2.14,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,0,27.43,96.7553773240977
LM0214,,DLQ,Exp_005_1b,0,1,0,0,NA,1,0,5,25.41,27.43,2.02,0.92,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,0,27.43,92.6358002187386
LM0214,,OTZ,Exp_005_1b,50,40,30,39,NA,1,1370689.65517241,6,24.34,27.43,3.09,0.29,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,39.75,397500,27.43,88.7349617207437
LM0214,,EUV,Exp_005_1b,51,41,70,56,NA,2,456066.945606695,7,24.93,27.43,2.5,2.39,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,54.5,1090000,27.43,90.885891359825
LM0214,,NXZ,Exp_005_1b,8,1,7,5,NA,2,62874.251497006,8,26.88,27.43,0.550000000000001,1.67,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,5.25,105000,27.43,97.9948960991615
LM0214,,CEY,Exp_005_1b,6,6,3,9,NA,2,94488.1889763779,9,28.05,27.43,-0.620000000000001,1.27,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,6,120000,27.43,102.260298942763
LM0214,,EIJ,Exp_005_1b,0,0,2,0,NA,1,4347.82608695652,10,28.34,27.43,-0.91,1.15,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,773,M,56,1M,7.05,11.98,P2,NA,NA,STRA,STRA,inbred,13.8571428571429,1,E64,2018-07-09 CET,13.8571428571429,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0.5,5000,27.43,103.317535545024
LM0215,,ELT,Exp_005_1b,0,0,0,0,NA,1,0,0,23.9,23.9,0,1.73,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,0,23.9,100
LM0215,,GMN,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,1,23.94,23.9,-0.040000000000003,0,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,NA,23.9,100.167364016736
LM0215,,PRZ,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,2,24.17,23.9,-0.270000000000003,0,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,NA,23.9,101.129707112971
LM0215,,DGQ,Exp_005_1b,0,0,0,0,NA,1,0,3,24.29,23.9,-0.390000000000001,1.84,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,0,23.9,101.63179916318
LM0215,,EWX,Exp_005_1b,1,1,2,2,NA,2,17045.4545454545,4,22.96,23.9,0.939999999999998,1.76,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,1.5,30000,23.9,96.0669456066946
LM0215,,CPS,Exp_005_1b,2,4,3,6,NA,1,53571.4285714286,5,22.3,23.9,1.6,0.7,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,3.75,37500,23.9,93.3054393305439
LM0215,,GMX,Exp_005_1b,265,291,312,268,NA,1,2151515.15151515,6,23.61,23.9,0.289999999999999,1.32,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,284,2840000,23.9,98.7866108786611
LM0215,,ENO,Exp_005_1b,33,26,42,20,NA,1,234496.124031008,7,25.42,23.9,-1.52,1.29,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,30.25,302500,23.9,106.359832635983
LM0215,,KNW,Exp_005_1b,2,7,8,4,NA,1,34539.4736842105,8,24.82,23.9,-0.920000000000002,1.52,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,5.25,52500,23.9,103.849372384937
LM0215,,EQZ,Exp_005_1b,0,0,0,0,NA,1,0,9,25.25,23.9,-1.35,1.47,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,0,23.9,105.648535564854
LM0215,,KQY,Exp_005_1b,0,0,0,0,NA,1,0,10,25.05,23.9,-1.15,0.96,E64,,,NA,NA,NA,BUSNA x STRA,mus x dom,BUSNA_STRA,SY,6114,60,STRA,SY,6345,55,2018-02-23,2,3,0,3,EX,622,F,F1,1F,7.76,13.35,L4,NA,NA,BUSNA,STRA,hybrids,19.4285714285714,1,E64,2018-07-09 CET,19.422619047619,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,0,23.9,104.811715481172
LM0216,,NSU,Exp_005_1b,0,0,0,0,NA,1,0,0,18.37,18.37,0,1.26,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0,0,18.37,100
LM0216,,SVY,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,1,17.12,18.37,1.25,0,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,NA,NA,18.37,93.1954273271639
LM0216,,ABJ,Exp_005_1b,NA,NA,NA,NA,NA,1,NA,2,16.49,18.37,1.88,0,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,NA,NA,18.37,89.7659227000544
LM0216,,JMW,Exp_005_1b,0,0,0,0,NA,1,0,3,16.84,18.37,1.53,1.16,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0,0,18.37,91.6712030484485
LM0216,,GIQ,Exp_005_1b,0,0,0,2,NA,1,4761.90476190476,4,16.29,18.37,2.08,1.05,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0.5,5000,18.37,88.6771910724006
LM0216,,BDV,Exp_005_1b,9,12,16,8,NA,1,288461.538461538,5,15.06,18.37,3.31,0.39,E64,"little diarrhea, little poop, maybe bloody ",,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,11.25,112500,18.37,81.9814915623299
LM0216,,BFX,Exp_005_1b,208,204,224,211,NA,1,1680555.55555556,6,16.92,18.37,1.45,1.26,E64,check if she lost more!! keep close eye,"recovered,looks good,fine",NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,211.75,2117500,18.37,92.1066956995101
LM0216,,JOW,Exp_005_1b,11,12,16,13,NA,2,140540.540540541,7,17.88,18.37,0.490000000000002,1.85,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,13,260000,18.37,97.3326075122482
LM0216,,ALW,Exp_005_1b,0,0,0,0,NA,1,0,8,17.04,18.37,1.33,1.62,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0,0,18.37,92.7599346761023
LM0216,,NVW,Exp_005_1b,0,1,1,1,NA,1,10135.1351351351,9,17.65,18.37,0.720000000000002,0.74,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0.75,7500,18.37,96.0805661404464
LM0216,,AMT,Exp_005_1b,0,1,0,1,NA,1,5376.34408602151,10,17.79,18.37,0.580000000000002,0.93,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1038,F,60,1F,"6,,08",8.91,P4,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0.5,5000,18.37,96.842678279804
LM0217,,FKY,Exp_005_1b,0,0,0,0,NA,1,0,0,17.74,17.74,0,1.3,E64,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-04-26,7,4,1+?,2+?,EX,1036,M,60,1M,6.86,9.81,P2,NA,NA,BUSNA,BUSNA,inbred,10.5714285714286,1,E64,2018-07-09 CET,10.5714285714286,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E64,E.ferrisi,0,0,17.74,100
